datetime,tempmax,tempmin,temp,humidity,precip,windspeed,solarradiation
2011-06-29,21.3,8.0,14.9,76.6,0.0,18.1,255.8
2011-06-30,17.2,11.3,13.9,76.5,11.4,27.7,218.9
2011-07-01,19.3,10.0,14.4,74.0,0.2,22.3,237.6
2011-07-02,18.3,8.0,13.4,77.8,0.5,20.4,238.3
2011-07-03,21.0,6.0,13.2,75.6,12.6,22.3,274.3
2011-07-04,18.3,10.0,14.3,72.9,12.8,25.2,231.5
2011-07-05,20.0,7.9,13.1,80.8,1.3,20.1,235.5
2011-07-06,16.0,11.0,13.2,84.7,5.8,14.8,211.4
2011-07-07,19.3,10.0,14.0,73.3,6.1,25.2,256.1
2011-07-08,19.0,9.0,14.4,68.5,10.1,29.5,242.2
2011-07-09,19.1,11.0,15.0,68.0,4.9,21.7,281.8
2011-07-10,23.1,11.8,14.9,69.9,1.8,29.3,279.7
2011-07-11,18.1,10.1,14.2,71.1,0.5,28.2,221.7
2011-07-12,18.0,8.0,13.2,80.9,3.0,18.4,212.1
2011-07-13,16.2,10.0,12.7,87.9,2.4,22.3,227.2
2011-07-14,17.0,7.0,11.9,89.3,3.8,18.0,201.0
2011-07-15,18.1,9.9,12.5,90.2,23.4,20.5,146.0
2011-07-16,19.1,10.0,14.2,74.1,2.1,25.2,263.8
2011-07-17,18.0,7.0,13.1,73.7,1.0,27.7,245.3
2011-07-18,18.3,11.9,14.3,76.1,3.4,21.6,177.9
2011-07-19,19.0,11.0,14.4,72.4,0.4,29.5,308.3
2011-07-20,18.1,10.0,13.7,73.8,9.2,22.3,241.4
2011-07-21,18.3,10.8,14.2,71.9,6.7,22.3,292.9
2011-07-22,20.3,10.0,14.5,73.3,12.7,25.0,230.4
2011-07-23,17.3,11.0,14.0,73.3,1.5,29.1,200.6
2011-07-24,18.3,10.0,14.4,72.6,0.9,28.8,236.5
2011-07-25,18.3,12.0,14.8,72.4,0.0,23.6,263.1
2011-07-26,20.4,10.1,14.6,69.8,1.0,25.5,285.8
2011-07-27,19.7,10.0,14.6,74.6,0.0,27.1,158.8
2011-07-28,19.1,11.0,14.1,77.7,3.3,18.0,215.7
2011-07-29,18.1,8.1,13.2,82.1,12.0,26.2,201.9
2011-07-30,17.1,10.0,13.1,86.6,7.3,25.2,144.7
2011-07-31,21.3,8.9,12.9,87.3,2.4,22.3,223.9
2011-08-01,21.1,7.0,13.4,85.4,0.3,25.9,193.3
2011-08-02,22.3,8.0,14.5,81.7,1.8,25.9,237.3
2011-08-03,20.1,10.1,14.6,77.5,1.0,22.3,260.2
2011-08-04,19.4,8.9,13.7,74.6,11.4,25.9,280.1
2011-08-05,19.7,11.0,14.8,65.0,0.0,28.8,232.1
2011-08-06,20.2,8.0,13.9,69.8,10.7,33.5,268.5
2011-08-07,29.0,11.1,15.5,69.3,7.5,35.3,270.8
2011-08-08,19.0,9.4,14.1,66.5,1.3,31.4,305.4
2011-08-09,19.1,8.0,12.9,72.0,0.0,25.9,232.4
2011-08-10,18.5,8.2,14.0,69.6,0.0,31.0,285.1
2011-08-11,19.1,11.0,14.4,70.9,27.5,29.2,267.0
2011-08-12,16.3,11.0,12.5,85.4,3.1,10.8,195.6
2011-08-13,18.4,11.0,13.6,80.9,3.3,17.9,244.2
2011-08-14,18.0,9.8,13.9,75.9,4.6,37.1,213.6
2011-08-15,18.1,11.0,13.7,80.2,25.5,22.3,196.0
2011-08-16,19.0,10.0,13.8,78.2,0.7,14.8,228.8
2011-08-17,19.2,7.0,12.9,78.5,1.2,22.0,250.1
2011-08-18,21.2,10.0,15.0,75.4,3.1,32.4,297.5
2011-08-19,18.0,8.0,12.9,86.0,6.9,29.5,219.5
2011-08-20,19.0,11.0,13.4,84.0,3.1,21.5,188.2
2011-08-21,20.4,10.9,14.2,79.9,3.3,21.7,271.7
2011-08-22,22.2,10.0,14.3,78.3,8.6,19.9,212.5
2011-08-23,17.2,12.0,13.9,82.6,6.7,18.0,256.2
2011-08-24,20.0,10.0,14.6,74.2,2.4,27.3,200.5
2011-08-25,19.3,10.0,14.7,68.9,0.0,36.0,256.4
2011-08-26,19.3,11.8,15.0,67.3,0.0,23.6,135.2
2011-08-27,20.8,9.0,14.1,74.5,0.5,21.8,292.9
2011-08-28,19.3,10.0,13.8,81.4,9.6,21.8,236.2
2011-08-29,19.3,9.8,14.1,72.5,2.7,25.3,279.0
2011-08-30,20.4,7.0,14.2,69.4,0.0,28.7,327.9
2011-08-31,18.4,11.0,14.9,65.9,0.0,36.2,187.9
2011-09-01,30.1,8.1,14.8,62.9,0.0,32.3,308.9
2011-09-02,18.4,8.0,13.7,65.9,0.0,25.3,275.3
2011-09-03,16.4,8.0,12.4,79.6,10.8,18.0,232.2
2011-09-04,18.3,9.8,13.5,72.2,0.8,21.7,223.8
2011-09-05,20.1,5.0,13.2,71.2,0.0,22.3,316.7
2011-09-06,19.1,9.0,14.2,69.3,0.0,21.6,163.1
2011-09-07,16.4,10.0,13.6,80.7,3.2,17.8,244.0
2011-09-08,18.0,7.0,12.3,85.6,9.9,18.2,222.3
2011-09-09,22.0,10.4,13.7,86.6,1.7,25.9,230.0
2011-09-10,20.0,9.0,13.3,84.8,18.3,22.3,220.0
2011-09-11,17.4,11.0,13.7,73.5,6.7,30.6,197.8
2011-09-12,17.3,10.9,13.9,70.2,0.6,33.0,252.3
2011-09-13,19.1,9.0,13.4,72.9,0.8,25.9,266.5
2011-09-14,19.2,6.0,13.0,72.8,1.2,25.9,265.7
2011-09-15,18.0,10.0,13.8,70.7,0.0,33.5,292.2
2011-09-16,19.0,7.0,13.1,77.4,0.0,20.7,267.5
2011-09-17,19.0,8.0,13.7,79.3,0.2,18.4,271.1
2011-09-18,20.2,9.0,13.2,86.7,18.1,14.8,204.9
2011-09-19,18.0,10.0,13.4,78.7,1.3,22.3,234.3
2011-09-20,20.0,7.8,13.3,76.0,0.0,18.1,220.5
2011-09-21,17.1,5.0,12.7,76.3,9.0,22.3,241.4
2011-09-22,19.3,9.1,13.3,79.7,0.7,22.0,249.4
2011-09-23,21.2,5.0,13.5,81.6,1.3,17.7,242.2
2011-09-24,20.3,10.0,14.3,79.2,34.1,17.8,193.5
2011-09-25,19.2,10.0,14.1,76.7,35.0,25.2,176.6
2011-09-26,19.3,10.0,14.2,73.6,0.7,30.4,304.8
2011-09-27,20.5,8.0,14.0,70.7,5.4,32.5,272.3
2011-09-28,20.0,7.0,13.8,70.3,0.6,22.0,266.8
2011-09-29,18.6,10.1,14.6,72.4,0.4,22.0,255.0
2011-09-30,21.3,8.0,14.1,77.4,4.5,25.4,264.5
2011-10-01,19.5,10.0,14.2,77.7,8.1,20.5,210.9
2011-10-02,19.0,9.3,13.8,84.3,3.7,22.3,244.2
2011-10-03,20.3,8.0,13.8,76.7,6.7,18.4,273.7
2011-10-04,18.4,10.0,13.0,88.1,13.5,18.2,165.7
2011-10-05,20.1,9.0,13.5,85.5,4.6,21.8,191.4
2011-10-06,19.3,11.0,14.1,84.7,17.5,25.0,181.7
2011-10-07,19.3,10.0,14.4,81.2,2.6,18.2,196.2
2011-10-08,18.0,12.0,14.7,77.8,0.1,20.5,123.6
2011-10-09,20.3,7.0,13.6,82.3,1.4,17.8,191.4
2011-10-10,19.1,10.3,14.2,85.6,8.7,21.7,192.9
2011-10-11,20.1,11.0,14.8,83.3,1.8,16.9,124.0
2011-10-12,19.2,12.0,14.6,83.1,12.4,73.5,115.8
2011-10-13,19.4,11.0,14.7,80.0,2.5,17.9,212.7
2011-10-14,20.0,10.0,14.1,80.8,23.9,29.5,149.4
2011-10-15,19.2,11.0,14.1,82.6,16.2,25.2,172.8
2011-10-16,19.3,11.0,13.5,87.3,7.1,25.1,120.6
2011-10-17,17.3,10.0,12.9,86.8,23.9,32.5,103.6
2011-10-18,18.1,10.0,13.2,81.1,1.2,23.4,114.9
2011-10-19,18.2,10.0,13.1,82.7,0.0,27.6,109.3
2011-10-20,13.3,9.8,11.1,84.9,1.0,59.4,120.5
2011-10-21,18.3,9.0,12.7,74.8,0.0,28.7,191.8
2011-10-22,17.5,9.0,12.8,77.9,3.0,23.6,158.5
2011-10-23,18.3,8.0,13.0,85.5,9.5,18.0,170.4
2011-10-24,18.3,10.0,13.4,83.4,5.2,25.0,113.8
2011-10-25,17.4,8.0,13.1,82.4,1.1,21.9,183.0
2011-10-26,20.3,9.0,14.2,81.2,4.0,18.1,241.9
2011-10-27,19.3,9.0,14.3,74.5,5.5,23.7,145.3
2011-10-28,16.3,11.0,13.3,85.9,6.8,11.2,194.3
2011-10-29,18.5,11.0,14.2,75.0,7.5,21.9,186.5
2011-10-30,18.3,10.0,13.2,83.1,0.5,16.9,197.1
2011-10-31,20.4,5.0,12.6,84.8,0.0,21.8,287.8
2011-11-01,19.1,5.0,13.1,81.3,0.0,18.0,264.4
2011-11-02,20.3,9.0,14.6,80.6,22.3,18.2,224.4
2011-11-03,20.3,10.9,14.7,81.4,18.6,23.5,110.3
2011-11-04,20.2,11.0,14.3,82.3,1.4,21.9,130.1
2011-11-05,18.4,9.0,13.0,88.7,6.7,14.8,163.6
2011-11-06,20.3,11.0,14.8,78.3,7.4,21.7,173.8
2011-11-07,20.0,9.0,13.9,84.0,8.2,21.4,145.9
2011-11-08,22.4,12.0,14.6,85.8,23.0,22.3,128.7
2011-11-09,19.2,11.0,13.9,85.3,12.0,14.4,155.8
2011-11-10,21.1,10.4,13.7,86.8,11.4,18.1,231.5
2011-11-11,18.2,9.0,13.3,88.7,12.5,23.4,166.4
2011-11-12,18.3,11.1,13.6,84.4,14.6,21.7,78.0
2011-11-13,18.2,9.0,12.8,85.1,2.6,14.4,118.2
2011-11-14,20.3,11.0,13.5,86.7,6.3,17.9,168.2
2011-11-15,20.3,10.0,13.6,84.7,2.8,21.8,144.2
2011-11-16,18.2,9.0,13.0,89.6,21.8,21.9,113.3
2011-11-17,19.3,11.8,14.4,82.4,7.0,23.7,153.6
2011-11-18,18.0,11.0,13.7,84.7,9.7,18.0,102.5
2011-11-19,28.0,11.0,14.0,86.0,12.6,17.8,129.1
2011-11-20,18.3,11.0,13.5,87.4,12.6,21.7,93.0
2011-11-21,18.5,11.0,13.8,84.8,17.8,18.0,183.5
2011-11-22,17.3,11.0,13.5,87.0,10.1,18.4,90.2
2011-11-23,19.3,11.0,14.0,85.3,5.8,23.4,199.7
2011-11-24,18.3,10.0,13.5,86.1,4.8,17.8,151.8
2011-11-25,18.3,8.8,12.9,87.1,5.4,34.8,181.9
2011-11-26,19.3,10.0,13.8,87.3,10.1,38.1,221.0
2011-11-27,19.2,11.0,14.6,83.3,3.9,22.0,203.8
2011-11-28,19.2,11.8,14.4,85.5,7.0,21.7,142.5
2011-11-29,19.2,11.0,14.5,82.8,30.9,21.9,156.7
2011-11-30,19.0,5.9,14.6,84.1,44.8,25.2,208.2
2011-12-01,18.3,11.0,13.8,85.6,20.2,22.8,90.5
2011-12-02,20.0,8.9,13.2,88.8,18.3,27.7,179.7
2011-12-03,17.6,11.0,14.0,85.5,4.3,22.3,179.9
2011-12-04,19.1,11.0,14.1,84.4,6.3,21.1,157.5
2011-12-05,19.3,12.0,14.3,86.6,16.4,21.9,135.9
2011-12-06,17.3,11.0,13.4,88.4,29.1,18.0,112.6
2011-12-07,18.1,11.0,13.0,87.3,25.8,12.9,135.2
2011-12-08,16.4,11.0,13.6,85.8,4.1,11.0,186.8
2011-12-09,20.5,9.0,14.0,82.0,0.0,20.6,295.2
2011-12-10,20.3,9.0,14.1,81.5,0.0,18.0,282.9
2011-12-11,19.3,10.0,13.9,84.1,0.0,23.5,160.6
2011-12-12,18.3,10.0,14.1,85.3,4.9,21.5,181.7
2011-12-13,17.4,10.0,13.7,86.6,14.7,18.0,193.1
2011-12-14,22.1,11.0,14.6,84.4,13.5,22.3,147.2
2011-12-15,19.3,11.8,14.6,83.5,7.2,21.7,145.5
2011-12-16,19.3,11.8,14.8,81.5,7.9,25.4,133.8
2011-12-17,19.4,12.0,14.4,85.2,4.3,25.4,150.7
2011-12-18,19.4,10.0,14.4,83.9,4.3,21.7,232.7
2011-12-19,19.4,12.0,14.8,79.8,3.1,14.4,218.6
2011-12-20,18.3,11.0,15.0,71.2,0.2,25.3,233.6
2011-12-21,20.0,11.0,14.4,72.6,0.0,63.0,259.1
2011-12-22,20.3,9.8,14.7,66.9,0.0,36.1,284.0
2011-12-23,19.2,12.0,15.2,71.1,0.0,21.8,251.9
2011-12-24,20.4,10.0,14.7,73.9,0.0,25.2,246.7
2011-12-25,19.3,7.0,13.4,75.5,0.0,18.1,193.0
2011-12-26,21.3,10.0,14.6,71.9,0.0,22.9,243.0
2011-12-27,21.0,9.0,14.4,74.2,0.9,25.9,244.8
2011-12-28,21.4,10.8,14.9,76.0,0.0,22.3,224.0
2011-12-29,20.1,10.0,15.1,75.1,1.0,18.2,195.7
2011-12-30,21.3,11.0,15.2,69.0,1.0,25.3,228.1
2011-12-31,21.2,8.1,14.4,64.9,0.0,25.3,239.1
2012-01-01,21.1,5.0,13.1,73.5,0.0,22.1,267.6
2012-01-02,22.4,4.0,13.2,76.7,0.0,21.9,281.3
2012-01-03,21.1,9.0,14.0,84.5,2.2,25.3,137.6
2012-01-04,19.3,12.0,14.6,79.3,1.7,17.8,211.4
2012-01-05,19.3,11.0,14.6,80.0,3.0,21.7,134.0
2012-01-06,20.3,12.0,14.8,82.1,2.6,21.4,107.5
2012-01-07,20.3,10.0,14.6,80.0,2.1,21.7,205.7
2012-01-08,18.5,10.1,14.1,84.3,2.1,14.3,190.6
2012-01-09,21.3,11.0,15.0,77.2,0.0,22.1,222.5
2012-01-10,21.3,6.4,14.0,79.6,1.4,32.7,239.4
2012-01-11,22.1,10.5,15.1,79.9,0.7,17.9,168.2
2012-01-12,18.4,7.9,14.0,74.8,0.3,22.0,221.9
2012-01-13,21.3,11.0,14.8,69.4,0.7,29.0,212.9
2012-01-14,18.4,9.0,14.0,70.5,0.0,18.0,197.5
2012-01-15,19.0,9.0,13.9,73.3,0.0,18.1,259.5
2012-01-16,19.1,5.8,12.3,81.8,1.9,20.4,296.3
2012-01-17,19.4,9.0,14.0,78.2,4.6,21.9,237.1
2012-01-18,19.3,10.5,13.9,83.2,17.8,21.7,187.6
2012-01-19,16.3,11.0,13.4,86.4,12.9,18.4,128.9
2012-01-20,18.2,11.0,13.2,86.6,10.0,17.7,207.4
2012-01-21,18.4,10.0,13.3,86.3,5.7,24.9,204.6
2012-01-22,18.2,10.8,13.3,84.6,3.8,21.4,195.2
2012-01-23,19.2,11.0,13.7,84.0,5.9,22.1,231.9
2012-01-24,18.4,11.0,14.1,80.0,8.4,22.1,198.1
2012-01-25,19.2,10.9,13.9,80.2,0.5,27.1,137.5
2012-01-26,19.2,7.9,13.3,81.7,0.6,21.9,189.5
2012-01-27,19.0,11.0,14.1,78.2,0.2,24.1,242.9
2012-01-28,21.1,9.0,14.3,76.2,0.0,22.1,193.8
2012-01-29,20.1,8.0,13.6,80.3,0.5,17.8,219.1
2012-01-30,19.2,8.0,13.3,82.7,3.5,21.8,201.9
2012-01-31,19.4,7.0,13.4,83.2,0.6,20.6,227.1
2012-02-01,18.3,7.0,13.0,78.0,0.0,25.2,203.7
2012-02-02,20.4,9.4,14.2,78.3,0.0,18.0,230.4
2012-02-03,19.3,6.9,13.7,75.1,0.0,21.7,247.4
2012-02-04,22.3,8.0,14.3,68.0,0.0,32.8,267.7
2012-02-05,18.3,9.0,13.6,77.5,11.1,16.2,179.3
2012-02-06,16.2,11.9,13.3,86.1,16.2,21.4,136.0
2012-02-07,19.1,11.0,14.4,79.7,0.8,21.8,169.6
2012-02-08,19.2,8.8,13.4,82.3,6.3,25.1,173.9
2012-02-09,19.3,6.0,12.8,81.7,0.7,14.3,227.0
2012-02-10,18.3,10.4,14.4,78.2,4.0,25.5,167.2
2012-02-11,20.8,10.0,14.6,79.3,4.5,25.5,188.6
2012-02-12,20.3,10.0,14.3,80.4,2.0,32.7,140.2
2012-02-13,20.3,7.0,13.2,79.1,1.5,25.2,146.3
2012-02-14,20.1,6.1,13.2,82.1,2.4,25.0,186.5
2012-02-15,20.1,7.0,13.9,80.5,0.7,36.0,225.5
2012-02-16,19.3,8.4,13.8,77.3,0.0,25.3,301.7
2012-02-17,18.4,6.0,13.1,79.6,0.0,23.6,221.8
2012-02-18,19.4,7.4,12.8,83.5,2.0,31.2,229.6
2012-02-19,19.2,8.0,12.6,85.4,0.1,26.9,215.6
2012-02-20,20.5,7.0,13.0,78.2,0.0,32.8,308.2
2012-02-21,20.1,4.1,13.1,81.6,0.0,25.2,290.6
2012-02-22,17.5,5.0,12.5,74.7,0.5,21.8,264.0
2012-02-23,20.2,4.0,12.4,74.5,2.4,25.5,308.8
2012-02-24,18.5,8.1,13.4,66.7,0.8,120.0,253.3
2012-02-25,18.1,9.0,13.1,79.3,2.5,20.1,152.8
2012-02-26,19.3,8.6,13.1,84.6,2.1,94.0,209.3
2012-02-27,21.3,8.0,13.3,71.9,0.4,20.5,296.4
2012-02-28,18.4,6.0,12.1,77.2,1.3,21.9,274.4
2012-02-29,18.4,11.0,13.4,80.9,5.1,25.2,215.6
2012-03-01,18.4,11.0,14.4,72.9,1.8,27.2,244.6
2012-03-02,27.0,9.0,13.6,76.4,0.4,24.9,190.7
2012-03-03,19.2,11.0,14.1,76.8,4.3,28.7,234.0
2012-03-04,19.3,11.0,14.5,71.6,1.2,21.9,165.5
2012-03-05,20.3,8.0,14.1,66.4,3.0,21.4,223.4
2012-03-06,19.4,8.0,14.0,69.2,2.0,21.9,192.7
2012-03-07,19.3,10.0,14.3,71.4,2.8,22.3,271.3
2012-03-08,19.4,8.0,14.1,70.8,1.2,18.3,230.1
2012-03-09,17.2,10.1,13.5,78.7,3.2,17.8,130.5
2012-03-10,17.1,10.0,12.8,87.6,16.0,16.1,222.5
2012-03-11,18.3,11.0,13.6,78.7,21.6,17.9,223.3
2012-03-12,18.4,11.0,14.2,75.4,16.6,25.5,218.5
2012-03-13,20.2,11.0,14.3,75.4,5.5,21.8,206.8
2012-03-14,20.3,9.0,14.6,71.3,0.0,25.9,225.1
2012-03-15,20.5,9.9,14.9,70.4,0.0,22.1,250.6
2012-03-16,18.3,11.0,14.1,75.7,17.5,21.7,266.2
2012-03-17,19.4,9.9,13.3,83.0,4.2,24.9,288.3
2012-03-18,22.7,9.3,13.8,83.7,11.5,21.9,203.8
2012-03-19,16.4,10.9,13.2,85.8,3.8,13.4,217.7
2012-03-20,19.0,9.6,12.9,86.2,3.7,17.7,168.7
2012-03-21,19.1,9.1,13.4,84.4,9.6,25.1,171.8
2012-03-22,16.3,11.0,12.9,87.4,14.3,24.9,192.3
2012-03-23,19.3,10.0,14.0,79.7,13.4,25.2,239.3
2012-03-24,19.3,7.0,12.7,85.3,10.9,27.1,150.8
2012-03-25,17.3,11.0,13.8,85.8,6.9,41.4,159.3
2012-03-26,17.1,11.0,13.0,87.6,31.5,22.0,160.3
2012-03-27,31.0,8.2,14.2,82.7,15.9,17.2,179.8
2012-03-28,19.4,11.0,14.2,82.5,18.1,16.9,217.9
2012-03-29,19.3,10.0,14.4,78.6,10.0,17.8,253.4
2012-03-30,17.1,11.9,13.7,79.4,15.1,21.7,151.4
2012-03-31,18.3,11.0,14.6,72.7,4.9,28.7,186.1
2012-04-01,19.3,10.0,14.3,73.1,0.8,24.9,237.8
2012-04-02,19.5,8.9,14.2,73.6,4.4,23.4,235.5
2012-04-03,19.9,7.9,13.4,76.9,6.6,19.9,175.4
2012-04-04,18.1,6.0,13.1,77.8,2.1,25.2,254.9
2012-04-05,19.0,5.0,12.7,81.6,7.4,20.1,181.3
2012-04-06,18.4,9.9,13.3,84.6,5.6,14.3,142.2
2012-04-07,18.3,10.9,13.5,84.3,6.5,70.3,144.4
2012-04-08,17.3,10.0,13.5,82.8,6.7,23.9,114.8
2012-04-09,17.3,11.0,13.4,83.9,6.2,21.4,148.3
2012-04-10,19.2,11.9,13.5,87.3,22.1,24.9,101.9
2012-04-11,18.1,11.0,13.5,85.3,34.1,18.0,165.9
2012-04-12,15.3,10.0,11.9,91.8,20.1,17.7,107.2
2012-04-13,19.3,10.0,13.2,84.3,2.8,25.3,158.7
2012-04-14,17.5,7.0,12.1,90.2,8.5,16.2,120.4
2012-04-15,19.3,10.0,13.1,88.4,9.6,21.7,118.9
2012-04-16,18.0,10.0,13.6,84.3,5.7,28.8,143.3
2012-04-17,17.1,11.0,13.9,82.3,24.5,98.4,151.2
2012-04-18,17.3,10.0,13.3,84.8,19.7,17.8,91.5
2012-04-19,18.4,10.0,13.5,84.0,4.7,21.8,141.7
2012-04-20,17.2,10.0,13.2,87.9,13.4,21.7,127.4
2012-04-21,18.4,11.0,14.2,81.4,33.9,19.8,215.4
2012-04-22,17.3,10.0,13.4,84.3,2.8,18.2,178.2
2012-04-23,18.5,8.0,13.6,81.3,5.0,18.2,246.4
2012-04-24,19.0,9.0,14.1,76.3,7.8,27.2,178.4
2012-04-25,20.3,9.0,14.6,70.4,0.4,28.7,261.5
2012-04-26,18.5,8.0,13.8,78.3,14.9,22.0,258.4
2012-04-27,20.3,11.0,14.8,75.2,7.3,25.0,149.4
2012-04-28,18.3,11.0,13.7,84.4,17.8,24.1,161.7
2012-04-29,20.3,11.0,14.3,81.5,19.6,18.0,244.2
2012-04-30,19.4,9.8,14.1,83.2,19.1,16.7,176.8
2012-05-01,17.9,10.0,13.3,87.8,15.4,14.8,106.0
2012-05-02,18.7,10.1,13.2,86.8,2.3,25.6,217.9
2012-05-03,20.3,10.9,14.6,79.1,0.0,20.6,232.6
2012-05-04,19.3,9.9,14.1,78.9,5.0,22.0,161.8
2012-05-05,18.1,11.8,13.8,85.7,34.9,13.4,155.2
2012-05-06,17.4,10.8,13.6,82.8,8.5,21.7,212.4
2012-05-07,16.3,10.0,13.0,88.6,1.8,25.2,184.0
2012-05-08,18.3,9.1,13.2,86.5,0.4,22.0,196.2
2012-05-09,18.0,9.0,12.9,86.4,0.5,18.4,167.5
2012-05-10,18.3,8.8,12.7,87.9,0.0,18.4,254.7
2012-05-11,25.5,7.0,13.1,87.1,11.3,23.6,207.3
2012-05-12,17.4,11.0,14.1,80.0,18.1,17.8,240.4
2012-05-13,18.3,11.0,14.1,74.8,0.4,21.8,205.7
2012-05-14,19.3,10.0,14.6,69.8,0.0,25.4,212.0
2012-05-15,31.0,7.8,14.7,68.5,12.1,26.4,202.2
2012-05-16,18.4,8.0,13.7,77.0,11.9,18.0,191.2
2012-05-17,18.5,10.0,14.5,72.3,0.8,24.0,227.2
2012-05-18,19.5,11.0,14.3,78.0,8.0,21.7,246.5
2012-05-19,17.4,11.0,13.8,83.0,6.6,28.4,105.5
2012-05-20,17.5,10.9,13.7,80.6,5.7,16.3,210.5
2012-05-21,18.3,9.0,13.9,77.8,14.1,21.8,177.2
2012-05-22,19.2,10.1,14.4,73.4,0.7,18.0,231.7
2012-05-23,19.5,11.0,14.5,76.3,9.2,27.1,236.6
2012-05-24,19.3,11.3,15.1,70.5,21.7,25.4,230.0
2012-05-25,18.4,10.8,14.5,72.9,1.3,23.6,221.8
2012-05-26,20.3,9.0,13.6,74.9,10.6,25.4,289.9
2012-05-27,19.3,9.9,14.3,72.4,1.7,32.7,276.0
2012-05-28,17.2,9.8,13.5,76.4,11.2,16.1,261.8
2012-05-29,18.4,10.0,14.4,70.5,4.0,26.9,248.5
2012-05-30,19.3,8.0,13.9,71.6,0.7,30.4,274.9
2012-05-31,17.4,10.8,14.2,73.7,21.4,32.5,207.2
2012-06-01,23.0,10.1,14.2,79.1,14.7,17.2,236.4
2012-06-02,18.2,10.0,14.1,70.6,18.5,27.2,284.7
2012-06-03,18.5,8.0,13.5,74.2,0.9,17.9,180.1
2012-06-04,21.3,6.0,13.4,79.3,0.0,17.9,241.3
2012-06-05,20.1,10.0,14.9,63.7,0.4,25.3,275.1
2012-06-06,20.3,7.0,14.3,68.3,0.0,24.9,250.7
2012-06-07,20.3,10.9,14.9,67.9,1.3,28.9,259.4
2012-06-08,18.1,11.0,14.2,71.3,4.9,25.3,178.6
2012-06-09,18.7,11.0,14.5,72.7,15.3,22.0,237.5
2012-06-10,18.3,10.0,14.6,74.6,14.4,28.9,168.7
2012-06-11,18.3,11.0,14.5,75.0,5.9,27.6,132.6
2012-06-12,19.0,9.1,14.0,75.5,0.8,24.9,205.6
2012-06-13,16.3,9.0,13.2,84.7,1.1,19.9,168.7
2012-06-14,19.0,10.0,14.2,76.8,17.4,20.1,149.4
2012-06-15,20.3,10.5,14.7,74.9,1.6,25.2,243.6
2012-06-16,18.2,11.0,13.7,77.7,0.8,21.7,214.6
2012-06-17,20.3,7.0,13.7,77.8,2.3,17.9,223.8
2012-06-18,22.2,9.0,14.8,73.3,0.5,25.2,264.5
2012-06-19,22.3,11.0,15.6,70.0,0.0,21.9,250.6
2012-06-20,29.0,10.0,15.4,68.6,3.5,64.8,271.1
2012-06-21,19.4,8.0,13.7,68.1,0.0,32.0,255.6
2012-06-22,20.3,6.0,13.2,62.1,0.0,32.6,299.0
2012-06-23,16.1,6.0,11.5,73.9,6.1,18.2,216.3
2012-06-24,18.6,6.2,12.7,72.1,13.9,20.4,243.2
2012-06-25,18.4,8.0,13.1,75.3,8.3,21.4,184.3
2012-06-26,18.4,9.1,13.7,68.7,7.0,28.7,257.8
2012-06-27,17.6,9.0,13.8,69.6,1.4,24.2,160.2
2012-06-28,19.3,11.0,14.1,67.8,0.0,25.2,247.4
2012-06-29,18.2,8.0,13.7,70.0,3.8,17.9,241.8
2012-06-30,17.2,10.1,13.4,72.8,5.1,21.9,211.0
2012-07-01,17.3,9.9,13.6,72.6,0.0,25.2,207.9
2012-07-02,18.2,9.0,13.5,72.9,9.2,28.7,263.7
2012-07-03,18.2,7.0,13.0,72.3,6.8,23.9,260.0
2012-07-04,18.9,8.0,13.4,77.6,2.2,18.2,220.4
2012-07-05,17.4,9.0,13.4,77.6,0.0,22.0,201.3
2012-07-06,18.6,7.0,12.9,75.0,9.2,21.7,230.1
2012-07-07,17.4,10.0,13.6,71.2,1.9,24.1,197.0
2012-07-08,19.3,10.0,14.4,68.2,3.6,32.1,235.7
2012-07-09,18.4,9.1,14.7,66.0,4.8,28.8,273.7
2012-07-10,19.2,11.0,14.5,72.3,2.8,32.0,186.4
2012-07-11,19.3,10.0,13.6,78.9,6.7,17.9,185.7
2012-07-12,24.0,10.9,13.5,87.9,4.2,20.1,132.0
2012-07-13,16.3,9.9,12.9,88.0,20.0,19.9,197.9
2012-07-14,18.5,10.0,13.8,81.9,17.8,21.9,224.3
2012-07-15,15.2,8.8,12.0,84.8,12.8,17.8,222.7
2012-07-16,19.3,8.8,13.6,74.3,0.5,29.2,262.0
2012-07-17,19.1,9.0,14.2,68.5,3.0,23.9,249.6
2012-07-18,19.3,10.0,14.6,69.5,8.2,32.7,179.4
2012-07-19,18.2,9.0,13.9,69.7,1.3,30.9,206.2
2012-07-20,18.4,8.9,13.6,63.2,0.0,25.5,224.1
2012-07-21,19.3,10.0,14.3,70.1,0.0,27.2,215.5
2012-07-22,19.6,9.0,14.4,68.3,1.8,32.7,235.6
2012-07-23,19.2,10.0,13.6,76.4,7.9,32.5,286.0
2012-07-24,18.0,10.0,13.7,71.4,10.7,29.1,252.3
2012-07-25,18.4,7.0,13.2,67.6,7.7,22.0,292.8
2012-07-26,16.9,9.6,13.1,72.0,13.9,29.7,207.9
2012-07-27,18.2,9.0,13.8,75.2,5.7,36.5,234.1
2012-07-28,19.1,11.0,14.0,73.2,2.3,36.0,245.8
2012-07-29,17.3,10.0,13.6,78.1,12.6,14.5,217.2
2012-07-30,16.5,10.0,12.5,85.9,10.8,17.7,166.8
2012-07-31,20.3,9.9,13.7,82.0,24.7,24.4,203.4
